Bought:, 6/28/2013 12:00:00 AM, 874.89996, 881.84003, 874.19, 880.37006, Sold:, 7/31/2013 12:00:00 AM, 892.98999, 896.51001, 886.17999, 887.75, Low:, 874.19, Value:, 1356.00
Bought:, 8/5/2013 12:00:00 AM, 905.39001, 905.51996, 899.20001, 905.00, Sold:, 1/28/2014 12:00:00 AM, 1110.31995, 1125.75, 1109.93994, 1123.01001, Low:, 899.20001, Value:, 22381.00000
Bought:, 1/29/2014 12:00:00 AM, 1119.12, 1121.75012, 1099.42004, 1106.92004, Sold:, 2/4/2014 12:00:00 AM, 1137.98999, 1155.00, 1137.01001, 1138.16003, Low:, 1099.42004, Value:, 3873.99900
Bought:, 2/5/2014 12:00:00 AM, 1143.38, 1150.77002, 1128.02002, 1143.20007, Sold:, 3/17/2014 12:00:00 AM, 1179.25, 1197.07007, 1178.10999, 1192.1001, Low:, 1128.02002, Value:, 6408.00800

 Bought:, 3/21/2014 12:00:00 AM, 1206.31006, 1209.63, 1182.45007, 1183.04004
 Last:, 5/27/2015 12:00:00 AM, 548.67999, 555.28998, 546.58002, 554.25
Daily Low:, 5/27/2015 12:00:00 AM, 548.67999, 555.28998, 546.58002, 554.25
 Date:, 5/27/2015 12:00:00 AM
  Low:, 546.58002
gains:, 111696.00400
 loss:, 0
  sum:, 111696.00400
